op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21
10.0051,0.25,100,489.05,605.92,1502.53,1321.39,10.52,15.5,394.52,2319,8828.03,1.26,45.54,370.78,2388.25,8170.95,8.6941,0.03,372,2319,100,28.32,17.0856
10.0047,0.2511,100,489.05,605.44,1504.61,1320.54,10.52,15.5,393.78,2319.03,8832.92,1.26,45.78,371.79,2388.24,8174.26,8.6618,0.03,371,2319,100,28.54,16.9421
42.0026,0.84,100,445,550.35,1357.95,1127.88,3.91,5.72,138.43,2212.76,8374.97,1.03,42.33,130.92,2388.9,8134.13,9.3809,0.02,333,2212,100,10.66,6.3439
25.0051,0.62,60,462.54,537.39,1267.64,1057.2,7.05,9.03,175.81,1916.13,8059.72,0.94,36.98,164.31,2029.08,7908.02,10.9531,0.02,309,1915,84.93,14.31,8.5481
0.0007,0,100,518.67,643.3,1590.12,1412.02,14.62,21.61,552.26,2388.13,9112.96,1.3,47.77,521.06,2388.07,8186.67,8.4977,0.03,395,2388,100,38.77,23.1682
10.0079,0.25,100,489.05,605.42,1512.38,1324.9,10.52,15.5,393.98,2319.1,8835.85,1.26,45.8,371.16,2388.28,8181.2,8.6667,0.03,371,2319,100,28.42,17.0976
0.002,0.0011,100,518.67,642.82,1591.56,1422.38,14.62,21.61,552.91,2388.11,9120.93,1.3,47.78,521.17,2388.1,8189.2,8.4673,0.03,396,2388,100,38.7,23.1057
24.9985,0.62,60,462.54,537.62,1268.33,1063.66,7.05,9.03,175.16,1916.16,8062.23,0.94,36.82,164.32,2029.18,7918.47,10.9907,0.02,309,1915,84.93,14.14,8.6059
20.0039,0.7,100,491.19,608.24,1491.3,1257.74,9.35,13.66,333.87,2324.36,8788.63,1.08,44.63,314.68,2388.45,8117.08,9.2739,0.03,367,2324,100,24.42,14.5067
24.9981,0.6209,60,462.54,537.06,1271.61,1053.73,7.05,9.03,174.8,1916.29,8063.18,0.94,37.07,164.78,2029.26,7920.33,10.964,0.02,310,1915,84.93,14.22,8.5019
0.0012,0.0006,100,518.67,643.43,1595.65,1417.81,14.62,21.61,552.45,2388.07,9118.24,1.3,47.76,520.23,2388.14,8194.24,8.4819,0.03,394,2388,100,38.48,23.1841
35.0068,0.8406,100,449.44,556.4,1374.28,1137.71,5.48,8,194.28,2223.98,8413.46,1.02,42.14,182.69,2389.14,8128.02,9.3798,0.02,337,2223,100,14.56,8.9149
42.0019,0.8403,100,445,549.76,1358.11,1142.82,3.91,5.72,138.84,2213.01,8398.12,1.03,42.61,130.72,2389.11,8148.87,9.3564,0.02,333,2212,100,10.61,6.2832
10.0049,0.25,100,489.05,605.69,1510.41,1323.02,10.52,15.5,393.36,2319.14,8848.63,1.26,45.65,371.12,2388.35,8187.99,8.6863,0.03,371,2319,100,28.36,17.0075
25.0036,0.62,60,462.54,537.64,1266.47,1065.46,7.05,9.03,175.04,1916.4,8068.29,0.94,36.98,163.69,2029.35,7929.85,10.9854,0.02,307,1915,84.93,14.22,8.5829
42.0053,0.84,100,445,550.56,1364.7,1148.15,3.91,5.72,138.26,2213.02,8395.59,1.02,42.6,131.1,2389.28,8152.65,9.3878,0.02,335,2212,100,10.52,6.2787
25.0006,0.62,60,462.54,537.47,1276.87,1059.47,7.05,9.03,174.52,1916.45,8066.66,0.94,36.99,163.93,2029.49,7931.39,11.0303,0.02,311,1915,84.93,14.01,8.3976
35.0063,0.84,100,449.44,556.63,1374.05,1147.79,5.48,8.01,194.45,2224.19,8426.52,1.02,42.31,183.05,2389.38,8132.99,9.3854,0.02,338,2223,100,14.78,8.764
10.0065,0.2504,100,489.05,605.86,1517.18,1331.51,10.52,15.5,393.21,2319.13,8862.13,1.26,45.82,371.17,2388.35,8200.56,8.7179,0.03,373,2319,100,28.25,16.9644
0.0012,0,100,518.67,643.05,1605,1427.48,14.62,21.61,552.63,2388.17,9143.12,1.3,47.84,520.74,2388.12,8211.24,8.514,0.03,397,2388,100,38.77,23.0534
42.0049,0.84,100,445,549.79,1373.52,1138.64,3.91,5.72,138.22,2213.17,8405.53,1.03,42.69,130.79,2389.39,8159.98,9.4125,0.02,334,2212,100,10.53,6.3012
10.0035,0.2514,100,489.05,605.64,1519.39,1325.32,10.52,15.5,393.37,2319.13,8869.43,1.26,45.91,370.23,2388.35,8208.46,8.7301,0.03,371,2319,100,28.36,17.0382
25.0036,0.6208,60,462.54,537.22,1264.67,1061.82,7.05,9.03,175.12,1916.62,8078.36,0.94,36.97,163.9,2029.58,7938.91,11.0062,0.02,308,1915,84.93,14.2,8.5417
0.0024,0,100,518.67,643.31,1603.08,1433.33,14.62,21.61,551.76,2388.13,9157.18,1.3,48.08,519.53,2388.2,8215.76,8.5247,0.03,397,2388,100,38.5,23.0949
35.0048,0.84,100,449.44,557.03,1376.97,1155.05,5.48,8.01,194.01,2224.42,8444.77,1.02,42.56,182.99,2389.65,8143.37,9.42,0.02,338,2223,100,14.67,8.8234
41.9994,0.84,100,445,550.72,1361.77,1150.93,3.91,5.72,139.36,2213.3,8418.66,1.03,42.78,130.84,2389.5,8172.06,9.4301,0.02,334,2212,100,10.3,6.4011
42.0004,0.84,100,445,550.16,1355.93,1131.1,3.91,5.71,137.99,2211.91,8325.55,1.02,42.23,130.21,2387.96,8078.59,9.3531,0.02,332,2212,100,10.71,6.2965
42.0058,0.84,100,445,549.86,1359.56,1131.22,3.91,5.72,139.02,2211.79,8327.15,1.02,42.19,130.1,2387.91,8081.63,9.3804,0.02,331,2212,100,10.49,6.4409
9.9991,0.2515,100,489.05,605.17,1509.66,1307.8,10.52,15.5,394.39,2319.02,8782.91,1.26,45.56,371.25,2388.19,8129.21,8.6835,0.03,370,2319,100,28.75,17.0204
10.0027,0.2501,100,489.05,605.05,1499.43,1319.34,10.52,15.5,394.81,2318.96,8789.22,1.26,45.46,371.71,2388.22,8127.91,8.6493,0.03,372,2319,100,28.52,17.1066
42.0073,0.8405,100,445,549.87,1360.63,1129.49,3.91,5.71,138.59,2211.82,8327.26,1.02,42.09,130.36,2387.93,8086.6,9.3796,0.02,332,2212,100,10.4,6.2712
0.0018,0,100,518.67,642.69,1598.95,1407.08,14.62,21.61,552.7,2388.13,9063.27,1.3,47.6,520.63,2388.16,8137.05,8.507,0.03,394,2388,100,38.74,23.2797
0.0022,0,100,518.67,642.89,1589.95,1414.61,14.62,21.61,553.29,2388.16,9065.14,1.3,47.56,521.56,2388.14,8135.81,8.4455,0.03,396,2388,100,38.61,23.1687
42.0077,0.84,100,445,549.61,1356.69,1131.1,3.91,5.72,138.64,2211.9,8334.08,1.02,42.11,130.35,2387.96,8082.83,9.3587,0.02,331,2212,100,10.81,6.3399
0.0002,0.0012,100,518.67,643.23,1590.35,1409.12,14.62,21.61,552.91,2388.1,9065.54,1.3,47.58,520.78,2388.14,8132.48,8.4273,0.03,393,2388,100,38.92,23.2488
10.0036,0.2513,100,489.05,605.25,1505.57,1313.57,10.52,15.49,394.03,2318.98,8783.28,1.26,45.6,371.4,2388.22,8131.34,8.6573,0.03,371,2319,100,28.45,17.2112
0.0011,0,100,518.67,643.35,1596.1,1408.86,14.62,21.61,552.69,2388.12,9062.73,1.3,47.73,521.16,2388.12,8140.03,8.4707,0.03,393,2388,100,38.84,23.2444
42.0011,0.84,100,445,550.36,1356.14,1135.6,3.91,5.72,138.79,2211.96,8332.71,1.02,42.26,130.03,2388,8087.32,9.3955,0.02,331,2212,100,10.53,6.2481
42.001,0.8401,100,445,550.28,1360.49,1133.26,3.91,5.72,139.02,2212.05,8337.4,1.02,42.15,130.29,2388.07,8090.3,9.4104,0.02,332,2212,100,10.49,6.3277
42.0065,0.8401,100,445,549.94,1354.72,1127.36,3.91,5.71,138.97,2211.92,8328.89,1.02,42.29,130.39,2387.98,8090.57,9.3972,0.02,333,2212,100,10.48,6.3296
42.0029,0.84,100,445,549.77,1360.25,1126.08,3.91,5.72,139.04,2211.96,8329.37,1.02,42.24,130.5,2388.1,8088.49,9.387,0.02,332,2212,100,10.68,6.4226
42.0038,0.8401,100,445,550.14,1358.3,1122.79,3.91,5.71,138.25,2211.96,8329.25,1.02,42.41,130.73,2388.05,8088.86,9.3928,0.02,334,2212,100,10.53,6.323
10.0038,0.251,100,489.05,605.34,1515.96,1316,10.52,15.5,393.65,2319.05,8786.04,1.26,45.56,371.13,2388.24,8135.59,8.7074,0.03,371,2319,100,28.5,17.1003
42.0033,0.8416,100,445,549.68,1354.93,1127.87,3.91,5.72,138.41,2212.01,8328.77,1.02,42.22,130.77,2388.12,8087.11,9.4108,0.02,333,2212,100,10.51,6.26
25.0038,0.62,60,462.54,536.75,1269.36,1051.69,7.05,9.03,175.49,1915.48,8017.56,0.94,36.96,164.23,2028.37,7877.79,10.9906,0.02,309,1915,84.93,14.2,8.5948
0.0018,0,100,518.67,643.48,1588.94,1404.52,14.62,21.61,552.25,2388.14,9064.28,1.3,47.54,520.47,2388.12,8143.43,8.4508,0.03,395,2388,100,38.79,23.2326
10.0076,0.2519,100,489.05,605.73,1510.04,1321.92,10.52,15.49,394.23,2319,8793.45,1.26,45.48,371.26,2388.25,8137.71,8.6898,0.03,368,2319,100,28.38,17.1422
20.0063,0.7,100,491.19,608.15,1487.67,1259.36,9.35,13.66,333.88,2324,8742.04,1.07,44.64,314.7,2388.23,8072.66,9.2544,0.02,367,2324,100,24.5,14.6989
0.0017,0,100,518.67,642.86,1597.4,1412.1,14.62,21.61,552.62,2388.09,9073.27,1.3,47.79,521.16,2388.12,8141.31,8.4774,0.03,394,2388,100,38.67,23.3099
35.0079,0.8408,100,449.44,556.24,1377.94,1140.81,5.48,8,194.43,2223.12,8361.14,1.02,42.18,182.95,2388.24,8072.43,9.3777,0.02,336,2223,100,14.72,8.8692
42.0079,0.8415,100,445,549.97,1362.32,1135.05,3.91,5.72,138.95,2212.02,8335.25,1.02,42.29,130.96,2388.22,8095.73,9.3864,0.02,331,2212,100,10.59,6.3962
42.0013,0.84,100,445,549.92,1358.9,1134.55,3.91,5.72,139.18,2212.11,8337.7,1.02,42.33,130.27,2388.15,8095.3,9.3904,0.02,332,2212,100,10.58,6.3853
42.001,0.84,100,445,550.02,1364.19,1132.59,3.91,5.72,138.65,2212.09,8335.1,1.02,42.26,130.05,2388.17,8101.41,9.3848,0.02,333,2212,100,10.71,6.3757
42.0029,0.8407,100,445,549.8,1355.51,1135.97,3.91,5.72,138.65,2212.19,8341.78,1.02,42.2,130.13,2388.37,8101.11,9.3772,0.02,332,2212,100,10.62,6.3979
9.9982,0.25,100,489.05,605.18,1505.02,1307.02,10.52,15.5,393.58,2319.04,8797.15,1.26,45.76,371.07,2388.23,8141.21,8.6679,0.03,371,2319,100,28.39,17.14
10.0066,0.252,100,489.05,605.28,1505.51,1318.41,10.52,15.5,393.74,2319.04,8805.01,1.26,45.74,370.66,2388.23,8145.93,8.6999,0.03,370,2319,100,28.41,17.0099
35.0037,0.84,100,449.44,556.59,1368.78,1137.28,5.48,8,194.65,2223.25,8382.65,1.02,42.2,182.98,2388.41,8088.28,9.3976,0.02,336,2223,100,14.67,8.9095
0.0008,0.0004,100,518.67,643.42,1592.66,1423.42,14.62,21.61,552.84,2388.16,9084.65,1.3,47.84,520.5,2388.14,8156.82,8.516,0.03,394,2388,100,38.68,23.2298
35.0028,0.84,100,449.44,556.52,1378.88,1134.43,5.48,8,193.87,2223.32,8372.69,1.02,42.39,183.05,2388.34,8087.48,9.3972,0.02,336,2223,100,14.91,8.831
42.0016,0.84,100,445,549.8,1360.43,1126.38,3.91,5.72,138.47,2212.25,8352.22,1.02,42.38,130.78,2388.38,8102.18,9.3867,0.02,332,2212,100,10.44,6.381
0.0017,0,100,518.67,642.96,1599.43,1421.47,14.62,21.61,552.26,2388.14,9079.67,1.3,47.53,521.08,2388.13,8156.72,8.464,0.03,395,2388,100,38.71,23.2724
10.0063,0.2511,100,489.05,605.19,1506.36,1314.57,10.52,15.5,393.47,2319.08,8802.63,1.26,45.92,371.17,2388.23,8148.99,8.6912,0.03,372,2319,100,28.41,17.1249
10.0079,0.25,100,489.05,605.84,1506.36,1320.67,10.52,15.5,393.7,2319.1,8813.97,1.26,45.67,370.83,2388.22,8153.91,8.6988,0.03,371,2319,100,28.43,16.9955
20.0028,0.701,100,491.19,608.2,1492.13,1260.21,9.35,13.66,334.39,2324.21,8753.06,1.07,44.69,313.72,2388.34,8084.75,9.2769,0.03,366,2324,100,24.48,14.5826
0.0007,0.0007,100,518.67,643.14,1592.47,1421.58,14.62,21.61,552.38,2388.13,9088.74,1.3,47.85,520.48,2388.13,8159.92,8.5124,0.03,396,2388,100,38.78,23.2211
9.999,0.25,100,489.05,605.45,1511.04,1318.5,10.52,15.5,393.59,2319.13,8805.96,1.26,45.87,370.67,2388.23,8151.02,8.684,0.03,372,2319,100,28.3,17.1641
25.0013,0.62,60,462.54,537.71,1266.45,1059.74,7.05,9.03,175.51,1915.76,8032.22,0.94,37.01,164.05,2028.69,7897.79,10.9753,0.02,309,1915,84.93,14.43,8.4841
0.0009,0.0009,100,518.67,643.06,1597.33,1420.3,14.62,21.61,552.68,2388.14,9089.9,1.3,47.85,520.46,2388.16,8159.32,8.4896,0.03,394,2388,100,38.41,23.0829
42.004,0.8403,100,445,550.44,1359.89,1134.51,3.91,5.72,138.35,2212.38,8351.42,1.02,42.32,130.22,2388.53,8117.65,9.4115,0.02,333,2212,100,10.58,6.3765
35.0054,0.8414,100,449.44,556.14,1370,1134.53,5.48,8,193.64,2223.49,8384.2,1.02,42.37,182.76,2388.61,8093.29,9.3381,0.02,338,2223,100,14.52,8.8459
41.9987,0.8412,100,445,550.29,1357.9,1141.04,3.91,5.72,137.88,2212.4,8355.8,1.02,42.23,130.68,2388.54,8118.63,9.4098,0.02,332,2212,100,10.36,6.2923
42.0015,0.84,100,445,550.18,1352.25,1131.47,3.91,5.72,138.74,2212.43,8363.07,1.02,42.58,130.65,2388.55,8118.88,9.3875,0.02,333,2212,100,10.5,6.3038
20.0069,0.7,100,491.19,607.7,1491.93,1258.24,9.35,13.66,334.29,2324.21,8758.23,1.07,44.71,314.04,2388.4,8088.29,9.2543,0.03,367,2324,100,24.35,14.643
0.003,0.0004,100,518.67,643.04,1590.36,1422.6,14.62,21.61,552.86,2388.09,9101.5,1.3,47.74,520.42,2388.13,8170.57,8.4774,0.03,395,2388,100,38.7,23.1843
42.0024,0.8405,100,445,550.22,1356.87,1134.04,3.91,5.72,138.11,2212.54,8364.12,1.02,42.4,130.52,2388.61,8121.09,9.4122,0.02,331,2212,100,10.53,6.3724
35.0061,0.84,100,449.44,556.25,1376.5,1140.15,5.48,8,194.61,2223.56,8393.4,1.02,42.27,182.73,2388.77,8100.69,9.3888,0.02,336,2223,100,14.7,8.8252
42.0001,0.8405,100,445,550.35,1362.98,1133.77,3.91,5.72,138.52,2212.51,8361.79,1.02,42.48,130.59,2388.66,8118.8,9.405,0.02,333,2212,100,10.44,6.4049
10.0065,0.25,100,489.05,605.74,1515.5,1321.33,10.52,15.5,394.34,2319.09,8820.34,1.26,45.94,371.03,2388.32,8168.5,8.7232,0.03,372,2319,100,28.53,17.0286
42.0022,0.84,100,445,550.54,1357.95,1139.05,3.91,5.72,138.96,2212.56,8372.74,1.02,42.45,130.96,2388.67,8119.06,9.4098,0.02,333,2212,100,10.74,6.3176
42.0057,0.84,100,445,550.55,1361.09,1135.48,3.91,5.72,138.71,2212.57,8363.79,1.02,42.48,130.71,2388.69,8123.79,9.3781,0.02,332,2212,100,10.48,6.3069
0.0028,0,100,518.67,643.33,1604.26,1428.99,14.62,21.61,552.52,2388.16,9103.79,1.3,48.03,520.19,2388.18,8173.21,8.4775,0.03,395,2388,100,38.57,23.1252
25.0062,0.62,60,462.54,537.06,1267.67,1059.58,7.05,9.03,175.39,1915.98,8052.27,0.94,37.14,164.21,2028.94,7911.65,10.9997,0.02,310,1915,84.93,14.24,8.6066
20.0019,0.701,100,491.19,607.59,1493.71,1264.23,9.35,13.66,334.14,2324.34,8773.19,1.07,44.74,314.46,2388.51,8099.87,9.2841,0.03,367,2324,100,24.2,14.5507
42.008,0.84,100,445,550.36,1368.99,1145.11,3.91,5.72,138.4,2212.68,8368.04,1.03,42.57,130.53,2388.81,8131.15,9.4106,0.02,331,2212,100,10.5,6.3964
42.007,0.84,100,445,550.09,1366.56,1141.27,3.91,5.72,138.34,2212.66,8369.75,1.02,42.55,130.14,2388.81,8125.58,9.3658,0.02,333,2212,100,10.39,6.3229
0.0026,0,100,518.67,643.34,1596.63,1422.33,14.62,21.61,551.58,2388.14,9108.76,1.3,47.99,520.13,2388.11,8175.84,8.4706,0.03,395,2388,100,38.58,23.1702
34.9981,0.84,100,449.44,556.12,1375.8,1141.15,5.48,8.01,194.18,2223.82,8407.78,1.02,42.3,182.92,2388.9,8113.98,9.389,0.02,334,2223,100,14.71,8.8676
9.9985,0.2513,100,489.05,605.37,1516.14,1325.91,10.52,15.5,393.79,2319.15,8837.89,1.26,45.92,371.11,2388.34,8177.35,8.745,0.03,373,2319,100,28.31,17.0382
34.9982,0.8412,100,449.44,556.75,1375.39,1137.36,5.48,8,194.2,2223.79,8406.95,1.02,42.52,182.65,2389.03,8109.98,9.3955,0.02,335,2223,100,14.59,8.855
0.0022,0.0007,100,518.67,643.53,1594.49,1425.56,14.62,21.61,552.71,2388.15,9115.9,1.3,47.85,519.58,2388.18,8182.98,8.4996,0.03,395,2388,100,38.6,23.1321
10.0026,0.2502,100,489.05,605.75,1514.51,1327.74,10.52,15.5,392.63,2319.08,8836.8,1.26,46.17,370.71,2388.32,8182.95,8.7287,0.03,372,2319,100,28.22,17.1384
35.0068,0.84,100,449.44,556.95,1375.97,1140.53,5.48,8.01,194.43,2223.94,8413.01,1.02,42.26,182.64,2389.06,8117.07,9.3789,0.02,337,2223,100,14.9,8.8868
41.9999,0.841,100,445,549.99,1358.91,1141.04,3.91,5.72,138.85,2212.81,8382.2,1.02,42.65,130.68,2388.94,8136.61,9.4184,0.02,332,2212,100,10.45,6.3998
24.9996,0.6212,60,462.54,537.23,1270.39,1070.12,7.05,9.03,174.44,1916.18,8056.31,0.94,37.26,164.17,2029.15,7916.08,11.0277,0.02,309,1915,84.93,14.36,8.4772
25.0016,0.62,60,462.54,537.73,1267.92,1060.45,7.05,9.03,174.68,1916.23,8065.61,0.94,37.08,164.15,2029.21,7917.76,11.0203,0.02,309,1915,84.93,14.09,8.498
10.005,0.2506,100,489.05,605.71,1518.75,1329.98,10.52,15.5,392.65,2319.14,8845.49,1.26,45.91,370.49,2388.34,8182.84,8.7267,0.03,372,2319,100,28.45,16.9541
42.0005,0.84,100,445,550.51,1368.33,1133.35,3.91,5.72,138.7,2212.9,8396.21,1.03,42.57,130.88,2389,8140.47,9.3716,0.02,334,2212,100,10.62,6.3273
34.9995,0.8402,100,449.44,556.22,1377.3,1136.91,5.48,8.01,194.23,2224.09,8409.24,1.02,42.44,182.23,2389.19,8125.55,9.4158,0.02,336,2223,100,14.66,8.8615
10.0009,0.2513,100,489.05,606.07,1509.03,1324.7,10.52,15.5,392.81,2319.12,8851.31,1.26,46.05,370.25,2388.38,8189.27,8.7478,0.03,373,2319,100,28.2,16.9672
10.002,0.2507,100,489.05,605.14,1510.84,1328.78,10.52,15.5,393.61,2319.19,8850.63,1.26,45.97,370.73,2388.35,8193.2,8.7426,0.03,372,2319,100,28.53,17.04
20.0014,0.7,100,491.19,608.27,1497.68,1267.31,9.35,13.66,334.85,2324.59,8797.82,1.07,44.99,313.98,2388.68,8125.95,9.3275,0.03,368,2324,100,24.34,14.6736
20.0038,0.7,100,491.19,608.31,1500.92,1265.57,9.35,13.66,333.64,2324.49,8795.6,1.08,44.9,314.22,2388.71,8119.7,9.2714,0.03,368,2324,100,24.24,14.5465
0.0006,0,100,518.67,643.48,1605.02,1433.79,14.62,21.61,551.29,2388.2,9136.85,1.3,48.03,520.47,2388.19,8201.26,8.5114,0.03,396,2388,100,38.49,23.0982
24.9984,0.62,60,462.54,537.77,1278.74,1064.89,7.05,9.03,175.11,1916.47,8067.85,0.94,37.21,164.46,2029.41,7931.19,10.9973,0.02,310,1915,84.93,14.22,8.4233
42.0078,0.8405,100,445,550.85,1366.53,1139.78,3.91,5.72,138.1,2213.08,8404.64,1.03,42.65,130.66,2389.29,8160.21,9.4063,0.02,335,2212,100,10.55,6.4534
10.0076,0.2509,100,489.05,605.54,1512.57,1329.93,10.52,15.5,393.54,2319.15,8862.91,1.26,46.03,370.41,2388.36,8196.85,8.7597,0.03,372,2319,100,27.96,16.9133
19.9982,0.7,100,491.19,608.77,1497.08,1270.82,9.35,13.66,332.99,2324.68,8799.44,1.07,44.88,314.01,2388.76,8127.71,9.3348,0.03,368,2324,100,23.94,14.5234
20.0051,0.7016,100,491.19,608.93,1498.12,1274.05,9.35,13.66,333.67,2324.67,8809.15,1.07,44.87,313.18,2388.82,8128.68,9.3117,0.03,370,2324,100,24.29,14.5721
42.0017,0.8415,100,445,550.07,1373.83,1140.94,3.91,5.72,139.66,2213.19,8405.28,1.03,42.86,130.56,2389.26,8163.62,9.4153,0.02,334,2212,100,10.4,6.231
0.0026,0.0013,100,518.67,642.9,1593.08,1413.87,14.62,21.61,552.57,2388.14,9043.61,1.3,47.69,520.48,2388.17,8119.96,8.4664,0.03,396,2388,100,38.6,23.159
19.9994,0.7,100,491.19,608.04,1491.31,1257.21,9.35,13.66,333.85,2324.03,8715.97,1.08,44.66,314.05,2388.13,8052.15,9.2341,0.02,368,2324,100,24.43,14.6165
10.0008,0.25,100,489.05,605.4,1510.65,1314.4,10.52,15.5,394.14,2319.06,8773.27,1.26,45.66,370.89,2388.27,8120.96,8.7014,0.03,370,2319,100,28.34,16.9968
20.0045,0.7,100,491.19,608.53,1488.19,1259.89,9.35,13.66,334.1,2324.05,8714.59,1.07,44.6,314.71,2388.13,8046.91,9.2675,0.02,367,2324,100,24.29,14.5947
20.0054,0.7,100,491.19,608.38,1492.82,1260.95,9.35,13.66,333.67,2323.98,8715.11,1.07,44.87,314.79,2388.13,8045.2,9.2748,0.03,367,2324,100,24.1,14.6299
0,0,100,518.67,643.24,1598.23,1422.51,14.62,21.61,551.98,2388.22,9029.66,1.3,47.87,520.27,2388.24,8115.66,8.4962,0.03,397,2388,100,38.59,23.103
42.0024,0.8415,100,445,550.25,1359.15,1133.32,3.91,5.72,138.7,2211.5,8309.55,1.02,42.49,129.97,2387.51,8069.43,9.4424,0.02,332,2212,100,10.65,6.2932
25.0072,0.62,60,462.54,537.35,1260.04,1057.96,7.05,9.03,174.57,1915.07,8006.87,0.94,37.13,163.39,2027.94,7855.87,10.98,0.02,308,1915,84.93,14.39,8.4396
10.0008,0.2513,100,489.05,605.48,1506.04,1324.01,10.52,15.5,393.21,2319.12,8761.15,1.26,45.93,370.62,2388.41,8114.19,8.7263,0.03,371,2319,100,28.38,17.0071
42.0041,0.8402,100,445,550.03,1358.57,1145.33,3.91,5.72,137.87,2211.45,8310.09,1.02,42.56,130.37,2387.46,8070.94,9.4446,0.02,333,2212,100,10.65,6.245
20.007,0.7015,100,491.19,608.65,1493.19,1269.17,9.35,13.66,333.18,2324.03,8708.75,1.07,44.95,313.61,2388.17,8040.36,9.3055,0.03,367,2324,100,24.41,14.497
20.0048,0.7,100,491.19,608.26,1492.6,1270.98,9.35,13.66,333.58,2323.98,8714.1,1.08,44.82,314.51,2388.17,8040.49,9.2858,0.03,369,2324,100,24.42,14.5069
0.0021,0,100,518.67,643.55,1606.61,1427.85,14.62,21.61,551.36,2388.28,9043.26,1.3,47.99,519.76,2388.21,8111.54,8.5032,0.03,395,2388,100,38.51,23.0611
25.0019,0.62,60,462.54,537.3,1269.48,1064.56,7.05,9.03,175.66,1914.97,8002.47,0.94,37.36,164.03,2027.81,7853.14,11.0013,0.02,311,1915,84.93,14.04,8.5941
10.0009,0.25,100,489.05,605.54,1507.49,1331.62,10.52,15.5,393.15,2319.14,8759.25,1.26,46.09,370.58,2388.41,8111.56,8.6924,0.03,373,2319,100,28.43,16.994
10.0059,0.25,100,489.05,605.91,1514,1330.58,10.52,15.5,392.14,2319.14,8764.06,1.26,45.95,370.17,2388.36,8102.67,8.7656,0.03,370,2319,100,28.2,16.9586
35.0011,0.8404,100,449.44,556.14,1381.83,1139.39,5.48,8,194.1,2222.55,8336.68,1.02,42.54,182.35,2387.63,8045.47,9.3876,0.02,337,2223,100,14.78,8.8264
0.0016,0.0013,100,518.67,643.37,1602.15,1420.32,14.62,21.61,551.69,2388.34,9033.17,1.3,47.92,519.65,2388.3,8114.18,8.5075,0.03,397,2388,100,38.53,22.98
42.0076,0.84,100,445,550.91,1366.25,1139.48,3.91,5.72,138.6,2211.36,8305.1,1.02,42.74,130.49,2387.35,8062.71,9.4691,0.02,335,2212,100,10.52,6.3712
25.0047,0.6216,60,462.54,537.02,1275.47,1063.8,7.05,9.03,175.26,1914.91,7991.89,0.94,37.26,164.15,2027.76,7858.7,11.0099,0.02,310,1915,84.93,14.21,8.4319
42.0058,0.84,100,445,550.81,1359.69,1142.93,3.91,5.72,138.44,2211.29,8305.58,1.02,42.64,129.51,2387.3,8061.98,9.5183,0.02,332,2212,100,10.5,6.2631
0.002,0.0004,100,518.67,643.61,1594.07,1411.33,14.62,21.61,552.92,2388.09,9066.6,1.3,47.71,521.53,2388.09,8143.99,8.4567,0.03,393,2388,100,38.8,23.2973
-0.0017,0.0002,100,518.67,642.86,1596.71,1408.67,14.62,21.61,552.64,2388.1,9064.89,1.3,47.62,521.29,2388.12,8137.65,8.439,0.03,394,2388,100,38.85,23.3012
0.0023,-0.0003,100,518.67,642.41,1597.2,1414,14.62,21.61,553.06,2388.13,9067.07,1.3,47.63,521.31,2388.12,8139.44,8.4449,0.03,395,2388,100,38.74,23.2543
0.0036,0.0004,100,518.67,643.41,1593.38,1408.33,14.62,21.61,552.45,2388.11,9066.79,1.3,47.71,521.28,2388.16,8146.83,8.4459,0.03,395,2388,100,38.66,23.2525
0.0017,-0.0003,100,518.67,642.77,1597.53,1412.87,14.62,21.61,552.33,2388.15,9075.81,1.3,47.53,521.49,2388.16,8144.97,8.4497,0.03,394,2388,100,38.91,23.153
0.0028,-0.0001,100,518.67,643.01,1596.05,1426.01,14.62,21.61,552.96,2388.19,9070.91,1.3,47.83,521.14,2388.13,8144.49,8.4962,0.03,394,2388,100,38.51,23.2242
-0.0001,-0.0003,100,518.67,642.43,1601.62,1411.04,14.62,21.61,552.98,2388.09,9066.81,1.3,47.76,521.05,2388.13,8140,8.4376,0.03,395,2388,100,38.62,23.2022
-0.001,-0.0002,100,518.67,643.14,1598.52,1410.88,14.62,21.61,552.67,2388.12,9074.93,1.3,47.79,521.01,2388.1,8144.55,8.4919,0.03,394,2388,100,38.82,23.2959
0.0019,0.0001,100,518.67,642.81,1593.42,1420.62,14.62,21.61,552.37,2388.16,9063.61,1.3,47.88,520.59,2388.18,8145,8.4722,0.03,396,2388,100,38.83,23.2825
0.002,-0.0002,100,518.67,643.17,1595.25,1417.47,14.62,21.61,552.59,2388.09,9069.23,1.3,47.82,521.34,2388.14,8144.93,8.4383,0.03,394,2388,100,38.65,23.2264
0.0014,-0.0002,100,518.67,643.47,1595.56,1408.43,14.62,21.61,552.78,2388.09,9068.32,1.3,47.98,520.67,2388.15,8150.68,8.4588,0.03,395,2388,100,38.81,23.1768
-0.0011,0.0002,100,518.67,643.33,1594.51,1424.49,14.62,21.61,553.07,2388.14,9067.19,1.3,47.73,520.63,2388.19,8136.18,8.4446,0.03,393,2388,100,38.59,23.3186
